timestamp,username,department,job_title,action,resource,resource_sensitivity,final_risk_score,final_risk_level,confidence,unauthorized,is_night,is_weekend,is_off_hours,first_access_resource,ml_flag,tenure_months,days_inactive,privilege_level,alert_title,context_bullets,detailed_explanation,business_impact,recommendation,ground_truth,model_pred,naive_pred
2026-02-10 10:54:06,amitabh.park,Legal,Analyst,login,Data_Lake,medium,31.9,Low,59,True,0,0,0,True,0,2,44,user,LOW-RISK ACCESS EVENT,"• Resource 'Data_Lake' is NOT in approved systems for Legal department
• First-ever access to 'Data_Lake' by this user — no prior history
• New employee — only 2 month(s) with the company, limited baseline established
• Account inactive for 44 days — reactivation on sensitive resource warrants review","amitabh.park (Legal, Analyst) logged in the enterprise data lake (raw analytics and ML datasets) on 2026-02-10 at 10:54 AM. This resource is NOT part of the approved systems profile for Legal users. User has only 2 month(s) of tenure — limited behavioral baseline; access to sensitive systems is premature. Account was inactive for 44 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 31.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-02-04 10:54:05,jeffrey.chen,IT,Administrator,login,Customer_Vault,high,31.9,Low,55,False,0,0,0,False,0,24,19,power-user,LOW-RISK ACCESS EVENT,,"jeffrey.chen (IT, Administrator) logged in the customer PII database (names, emails, payment data) on 2026-02-04 at 10:54 AM. 'Customer_Vault' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Composite risk score: 31.9/100.","Authenticated login to customer vault system — if unauthorized, credentials may be compromised.",No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2026-03-25 10:54:06,nadia.muller,Sales,Director,admin_operation,File_Share,low,31.9,Low,57,True,0,0,0,False,0,26,46,user,LOW-RISK ACCESS EVENT,"• Resource 'File_Share' is NOT in approved systems for Sales department
• Account inactive for 46 days — reactivation on sensitive resource warrants review","nadia.muller (Sales, Director) performed admin operations on the corporate file share (internal documents) on 2026-03-25 at 10:54 AM. This resource is NOT part of the approved systems profile for Sales users. Account was inactive for 46 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 31.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-03-12 10:54:05,jeffrey.chen,IT,Administrator,login,HRIS,high,31.9,Low,56,False,0,0,0,True,0,26,19,power-user,LOW-RISK ACCESS EVENT,• First-ever access to 'HRIS' by this user — no prior history,"jeffrey.chen (IT, Administrator) logged in the HR information system (salaries, personal records, performance data) on 2026-03-12 at 10:54 AM. 'HRIS' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Composite risk score: 31.9/100.",Login to HRIS system by non-HR user — possible credential theft or insider snooping on salary/performance data.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2025-06-10 11:37:00,kevin.ramirez,Legal,Architect,api_call,Email_Archive,medium,31.9,Low,57,False,0,0,0,True,0,13,46,power-user,LOW-RISK ACCESS EVENT,"• First-ever access to 'Email_Archive' by this user — no prior history
• Account inactive for 46 days — reactivation on sensitive resource warrants review
• Context note: may indicate litigation hold review or compliance check","kevin.ramirez (Legal, Architect) made an API call to the email archive (historical corporate communications) on 2025-06-10 at 11:37 AM. Account was inactive for 46 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 31.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2026-02-06 10:54:05,jonathan.jackson,Sales,Administrator,export_data,BI_Tool,low,31.9,Low,58,True,0,0,0,True,0,45,34,user,LOW-RISK ACCESS EVENT,"• Access to BI_Tool is outside normal role scope for this user
• First-ever access to 'BI_Tool' by this user — no prior history
• First data export action ever recorded for this user
• Account inactive for 34 days — reactivation on sensitive resource warrants review","jonathan.jackson (Sales, Administrator) exported data from the business intelligence reporting platform on 2026-02-06 at 10:54 AM. This resource is NOT part of the approved systems profile for Sales users. Account was inactive for 34 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 31.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-03-20 10:54:05,nikhil.jang,HR,Analyst,admin_operation,BI_Tool,low,31.9,Low,57,True,0,0,0,False,0,33,30,user,LOW-RISK ACCESS EVENT,"• Resource 'BI_Tool' is NOT in approved systems for HR department
• Account inactive for 30 days — reactivation on sensitive resource warrants review","nikhil.jang (HR, Analyst) performed admin operations on the business intelligence reporting platform on 2026-03-20 at 10:54 AM. This resource is NOT part of the approved systems profile for HR users. Account was inactive for 30 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 31.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2026-03-21 10:54:06,isha.ghosh,IT,Manager,export_data,BI_Tool,low,31.9,Low,57,False,0,1,0,False,0,3,44,power-user,LOW-RISK ACCESS EVENT,"• First data export action ever recorded for this user
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• Relatively new employee (3 months) — access patterns still being established
• Account inactive for 44 days — reactivation on sensitive resource warrants review","isha.ghosh (IT, Manager) exported data from the business intelligence reporting platform on 2026-03-21 at 10:54 AM. Weekend access with no documented maintenance window or on-call rotation. Account was inactive for 44 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 31.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
2025-06-05 17:43:00,neha.taylor,Finance,Architect,login,PROD_DB,high,31.9,Low,56,False,0,0,0,True,0,22,11,power-user,LOW-RISK ACCESS EVENT,• First-ever access to 'PROD_DB' by this user — no prior history,"neha.taylor (Finance, Architect) logged in the production database (live business data) on 2025-06-05 at 05:43 PM. 'PROD_DB' is classified as HIGH SENSITIVITY — any unauthorized or anomalous access carries significant compliance risk (GDPR Art.32 / SOX 302). Composite risk score: 31.9/100.",Unauthorized production database login — possible account compromise or insider access.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2026-04-10 10:54:05,matthew.huang,Operations,Lead,file_access,Data_Lake,medium,31.9,Low,56,True,0,0,0,False,0,6,7,power-user,LOW-RISK ACCESS EVENT,• Access to Data_Lake is outside normal role scope for this user,"matthew.huang (Operations, Lead) accessed files in the enterprise data lake (raw analytics and ML datasets) on 2026-04-10 at 10:54 AM. This resource is NOT part of the approved systems profile for Operations users. Composite risk score: 31.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2026-02-26 10:54:06,diya.schulz,Executive,Manager,api_call,Email_Archive,medium,31.9,Low,57,False,0,0,0,True,0,11,46,power-user,LOW-RISK ACCESS EVENT,"• First-ever access to 'Email_Archive' by this user — no prior history
• Account inactive for 46 days — reactivation on sensitive resource warrants review","diya.schulz (Executive, Manager) made an API call to the email archive (historical corporate communications) on 2026-02-26 at 10:54 AM. Account was inactive for 46 days before this access — reactivation on sensitive data warrants investigation. Composite risk score: 31.9/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,0,0,0
2025-06-28 16:06:00,thomas.kang,Engineering,Administrator,login,BI_Tool,low,31.8,Low,59,True,0,1,0,True,1,35,24,user,LOW-RISK ACCESS EVENT,"• Resource 'BI_Tool' is NOT in approved systems for Engineering department
• First-ever access to 'BI_Tool' by this user — no prior history
• Access occurred on a weekend — no scheduled maintenance or on-call duty noted
• Behaviour flagged by ML anomaly detector (Isolation Forest) as statistical outlier","thomas.kang (Engineering, Administrator) logged in the business intelligence reporting platform on 2025-06-28 at 04:06 PM. This resource is NOT part of the approved systems profile for Engineering users. Weekend access with no documented maintenance window or on-call rotation. The ML anomaly detection engine (Isolation Forest, 25% contamination threshold) flagged this event as a statistical outlier against peer behavior. Composite risk score: 31.8/100.",Routine access event flagged for audit purposes. Low probability of malicious intent but logged for compliance trail.,No immediate action required. Access logged for compliance audit trail. Review if pattern repeats within 30 days.,1,0,0
